FileName_OrigGasderminD,PathName_OrigGasderminD,FileName_OrigDNA,PathName_OrigDNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,FileName_IllumDNA,PathName_IllumDNA,FileName_IllumGasderminD,PathName_IllumGasderminD
r03c03f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c03f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C03,1,0.135393098,2023-01-25T16:45:27.983+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c03f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c03f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C03,1,0.135395601,2023-01-25T16:45:28.483+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c03f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c03f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C03,1,0.135398105,2023-01-25T16:45:28.983+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c03f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c03f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C03,2,0.135397002,2023-01-25T16:45:29.917+01:00,1,1,1,HOECHST 33342,3,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c03f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c03f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C03,2,0.135399595,2023-01-25T16:45:30.417+01:00,1,1,1,HOECHST 33342,3,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c03f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c03f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C03,2,0.135402098,2023-01-25T16:45:30.933+01:00,1,1,1,HOECHST 33342,3,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c04f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c04f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C04,1,0.135380894,2023-01-25T16:45:47.95+01:00,1,1,1,HOECHST 33342,4,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c04f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c04f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C04,1,0.135383397,2023-01-25T16:45:48.45+01:00,1,1,1,HOECHST 33342,4,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c04f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c04f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C04,1,0.135385901,2023-01-25T16:45:48.95+01:00,1,1,1,HOECHST 33342,4,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c04f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c04f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C04,2,0.135384098,2023-01-25T16:45:50.087+01:00,1,1,1,HOECHST 33342,4,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c04f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c04f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C04,2,0.135386601,2023-01-25T16:45:50.587+01:00,1,1,1,HOECHST 33342,4,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c04f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c04f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C04,2,0.135389104,2023-01-25T16:45:51.087+01:00,1,1,1,HOECHST 33342,4,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c09f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c09f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C09,1,0.135341302,2023-01-25T16:46:34.347+01:00,1,1,1,HOECHST 33342,9,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c09f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c09f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C09,1,0.135343805,2023-01-25T16:46:34.847+01:00,1,1,1,HOECHST 33342,9,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c09f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c09f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C09,1,0.135346293,2023-01-25T16:46:35.327+01:00,1,1,1,HOECHST 33342,9,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c09f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c09f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C09,2,0.135342598,2023-01-25T16:46:36.437+01:00,1,1,1,HOECHST 33342,9,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c09f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c09f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C09,2,0.135345101,2023-01-25T16:46:36.937+01:00,1,1,1,HOECHST 33342,9,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c09f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c09f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C09,2,0.135347605,2023-01-25T16:46:37.433+01:00,1,1,1,HOECHST 33342,9,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c10f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c10f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C10,1,0.135334596,2023-01-25T16:46:54.393+01:00,1,1,1,HOECHST 33342,10,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c10f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c10f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C10,1,0.135337099,2023-01-25T16:46:54.89+01:00,1,1,1,HOECHST 33342,10,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c10f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c10f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C10,1,0.135339603,2023-01-25T16:46:55.39+01:00,1,1,1,HOECHST 33342,10,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c10f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c10f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C10,2,0.135337204,2023-01-25T16:46:56.28+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c10f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c10f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C10,2,0.135339707,2023-01-25T16:46:56.78+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r03c10f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r03c10f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,C10,2,0.135342196,2023-01-25T16:46:57.293+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,3,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r04c03f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r04c03f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,D03,1,0.135396302,2023-01-25T16:45:24.067+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,4,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r04c03f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r04c03f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,D03,1,0.135398805,2023-01-25T16:45:24.567+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,4,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r04c03f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r04c03f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,D03,1,0.135401294,2023-01-25T16:45:25.067+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,4,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r04c03f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r04c03f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,D03,2,0.135399505,2023-01-25T16:45:25.94+01:00,1,1,1,HOECHST 33342,3,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,4,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
